,Betweenness Centrality,Closeness Centrality,Degree Centrality,Eigenvector Centrality,Clustering Coefficient,PageRank
record,0.00033301592352587343,0.3649507321116125,0.029775422659601314,0.00048420934526036754,0.00023753168678822942,0.00027249520900682534
reyes,7.859943897290666e-07,0.26643807987091567,0.0012616704516780217,1.9800925434135553e-05,0.0010445794568869167,7.390823678805581e-05
simple,3.970368801291177e-05,0.3348542458808618,0.006560686348725713,4.201557968008161e-05,0.00027364466750639464,6.875993979436039e-05
airlifted,4.3812009477953206e-06,0.3125147859001656,0.003785011355034065,8.024313308897963e-05,0.0006324789311012576,6.651909742395317e-05
edmond,4.5518596388672835e-05,0.33146537303445966,0.007317688619732526,3.361489176343612e-05,0.0002159307833690083,7.554409823748876e-05
midnight,6.952817414098076e-06,0.3152493835017103,0.0055513499873832955,3.064894000652538e-05,0.00016377923625522954,8.537885661072069e-05
intention,1.9166620510403195e-06,0.30419097328830214,0.0027756749936916477,2.1723754105487445e-05,0.0005981756440185953,8.336822147961894e-05
nightmare,2.2557378353349462e-05,0.34213934213934216,0.00984102952308857,0.00043290208001897797,0.00035041800496378705,0.00010378356693293601
joe,0.00012560788883618067,0.3545356951154053,0.012364370426444612,0.0007903890590485701,0.00030206674388831193,0.00011990778212218192
tsarnaev,0.00014148538069155058,0.34466863802400416,0.021700731768861975,0.0008987773844621564,0.00032252976535511544,0.0003539368487263149
prepares,2.881043954284512e-06,0.3106529748373442,0.0040373454453696694,3.179625787222811e-05,0.0005662464146784016,7.608456311798928e-05
desk,1.7873728241941078e-05,0.31749719596218556,0.0040373454453696694,3.2146890575284965e-05,0.00042984321386799754,5.9519785843317466e-05
blast,0.003490938043108553,0.3978516213231603,0.0991672975018925,0.022992491938653006,0.00020566880317319603,0.0011271173235405222
kim,1.4678411873133932e-05,0.3463252643537534,0.0058036840777189,0.00019310159696657095,0.0005008656357080284,7.437590650224353e-05
refuse,1.1633113415812022e-05,0.33140993477170094,0.005299015897047691,4.814485560896459e-05,0.0003175811960485977,7.04776943183665e-05
mo,9.723003534776649e-05,0.3460228761023313,0.00984102952308857,0.00023997137675041424,0.0003468786957126212,0.00010136680063807543
weather,0.003991217527682387,0.39793151922883824,0.10143830431491295,0.001253745302056324,0.00017898100191064765,0.000969905523512882
dollar,7.939638368748597e-05,0.33805339930052036,0.015392379510471864,0.0002545570408711467,0.0006002506088110741,0.00022818246649989566
http,0.003062630183610417,0.40192697768762675,0.0464294726217512,0.001618608223942393,0.0001827222429318851,0.00029489703443451564
carolina,3.0484508472735855e-05,0.32722318553381224,0.006056018168054504,6.532435387490662e-05,0.0003522830248890055,7.221354617678393e-05
picketing,3.7736901172471134e-06,0.3045182111572153,0.003028009084027252,6.442573073241488e-05,0.000444919084392558,6.920554106189537e-05
pause,6.6939923211914195e-06,0.32569033530571995,0.004289679535705274,4.063869623114752e-05,0.0004601079810656346,6.900446555780103e-05
bruin,3.936574050135094e-05,0.32863421510904717,0.012112036336109008,0.0003603583017667403,0.00022657022061922704,0.000175855212548229
flow,0.000515518605022564,0.3236687357072852,0.008327024981074942,9.39756191816647e-05,0.00044671677304921963,0.00024047170683276056
lead,0.0001997924903780614,0.3560646900269542,0.019429724955841533,0.0009138247438949644,0.0002645252297049327,0.00017289200462727546
gon,0.0010574929849739567,0.38674734068507854,0.04996214988644966,0.0009115728660050942,0.0002960032473033986,0.0005764524313708951
beach,0.00022799789336782207,0.35997819965482786,0.02043906131718395,0.00013676595222333722,0.00021964384024665407,0.00016101601103100425
lifted,0.00020878671364073218,0.3553622668579627,0.012616704516780217,7.142958599896006e-05,0.0002789902731603425,0.00017313470339226517
run,0.0018844061197394236,0.38098442607190924,0.061569518041887455,0.002698042843322016,0.00022146498237596873,0.0006369504163802848
updateam,5.116977995401233e-07,0.30258837901809577,0.0027756749936916477,7.0145680529362224e-06,0.00019699138098737705,6.223658945262059e-05
revised,8.411917284627095e-06,0.3237745098039216,0.005299015897047691,0.0004382287870647294,0.0007927375318825501,6.875304977993821e-05
series,1.1582933491857603e-05,0.32582422099810904,0.004542013626040878,5.1679149697616144e-05,0.0004502309082982321,6.18516095910299e-05
location,0.00026289232901003827,0.3733396137541215,0.027504415846580872,0.0004634156598928089,0.0002385123513057689,0.00019447232957851314
root,1.2900619282950138e-05,0.3141000237774431,0.004542013626040878,1.6173331563720374e-05,0.00016421781612754925,7.201901277418347e-05
mother,0.0004176135646464057,0.38252895752895755,0.03381276810497098,0.00045281450537231957,0.00022178296605739937,0.0002913016223228778
bundy,1.2743497311978895e-05,0.31683722417652704,0.003785011355034065,7.392901956208725e-06,0.00013160588617015277,5.465106244161128e-05
atlantic,0.00016297702224073618,0.3476620756206685,0.013626040878122634,0.00020097363533257793,0.00021830873729843862,0.0001364559358505136
either,0.00011728465054734237,0.35600071864894,0.018420388594499116,0.0005167957752713291,0.00024843487603162556,0.00019178994059297378
click,8.065934647394677e-05,0.33330529857022706,0.007822356800403735,0.00014871684516441788,0.00029763300822453206,0.00012203508214367505
postflood,1.244246249491906e-06,0.3121947376713408,0.004542013626040878,2.248417745757131e-05,0.00025845866404878806,7.628167261258337e-05
tied,1.690811314310904e-05,0.3175226344042945,0.004542013626040878,0.0002363684727404729,0.0005007880540497824,6.283904203966965e-05
jet,3.760057985361755e-05,0.3465675557498907,0.008074690890739339,8.465267978126681e-05,0.00026721523262847856,9.20199293802475e-05
survives,1.5085820017505513e-05,0.32348379724104154,0.007317688619732526,0.0009979369901190155,0.0006267674077305006,9.565349428968817e-05
eagle,2.1188748225880337e-05,0.3334735779198923,0.006056018168054504,2.8959278227258115e-05,0.00030989638594573304,8.048444965536234e-05
significant,3.794991489790949e-05,0.33556308213378494,0.008579359071410548,0.00010057942008687712,0.0001943764362144514,8.209574280139054e-05
digital,1.2989934447214914e-05,0.3156008600780441,0.005299015897047691,7.910897150721245e-05,0.0002883824161821745,6.435384168596567e-05
giving,0.0006564214587020102,0.38186548467912895,0.029523088569265707,0.0005809195391759875,0.0002555383022238372,0.0002736041695419527
epic,2.188287446476513e-05,0.3354494667343829,0.0058036840777189,3.172191302731664e-05,0.000288598975459711,6.308158357316039e-05
organization,9.396096510876644e-05,0.344758590691605,0.0070653545293969215,4.277412011676951e-05,0.0002853573335138878,7.82150202142505e-05
sang,0.0,0.26690463362068967,0.0010093363613424174,1.2248885597344022e-05,0.0013883882019022076,6.171361081376821e-05
pls,0.0008789450346202179,0.38674734068507854,0.039111784002018674,0.0008752209449640748,0.00023987251435707144,0.0002728038249562555
classy,3.3532698395533696e-05,0.34034695980762625,0.0063083522583901085,2.8592810884930315e-05,0.00022703535895116396,6.783963307089257e-05
single,6.212816057256504e-05,0.35948838896952107,0.01337370678778703,0.00023977372808005627,0.0003173376163248543,0.00010666610307680566
according,0.00031760618329953365,0.3642128480838158,0.022962402220539996,0.0007117070109768646,0.0002600657644317966,0.00016071337446356418
anonymous,2.331545673128261e-05,0.3183643958868895,0.003785011355034065,5.632240153855856e-05,0.00031293619661069304,6.048368213585471e-05
evacuate,0.0004703660913085931,0.3838256658595642,0.03154176129195054,0.0007234360108251258,0.00027731039305076247,0.00028976362386418965
village,0.00011388290023513652,0.3478146392838336,0.010345697703759777,2.7874849303415998e-05,0.00020030980382528706,9.286733646488786e-05
sector,0.0,0.12027679140489848,0.0010093363613424174,6.282101149908657e-05,0.004065262821368499,7.276818607306195e-05
breath,6.01231301156549e-06,0.3313268121394532,0.0058036840777189,7.881881152266339e-05,0.0003345612999350615,6.738100525615994e-05
bout,0.0003654524419818164,0.37337478801582813,0.022457734039868785,0.0004378888979653789,0.00039372949086691336,0.00035767250401074727
generous,2.1836827231590966e-05,0.32684536082474225,0.0058036840777189,1.6167904848584656e-05,0.00025673349065934744,6.628137405786016e-05
ban,7.022873178580085e-05,0.3414613131139066,0.010345697703759777,0.00023327549663427856,0.00022637465297315127,9.99987838042213e-05
read,0.0014191469480761465,0.3919106012658228,0.04592480444107999,0.0010545532169510636,0.0002259909268016958,0.00030361442065938136
sick,0.00021730526639130042,0.36940715883668906,0.027504415846580872,0.0005193290211222343,0.00026994095318300505,0.0002294565618536823
levy,2.5089021880008825e-05,0.3333894170101792,0.010345697703759777,0.0010832005396290184,0.0008431086695297391,0.0002492673808612995
note,0.0001217074707451903,0.3555535618158981,0.012869038607115822,0.00024152036442031256,0.00024560317923619484,0.00010644235494706533
prevent,2.152816094269757e-05,0.3409912235415591,0.010598031794095382,0.0007074949147103074,0.00036914344511483605,0.00010587707317701145
vacation,8.733523212282545e-06,0.3162052182238889,0.0040373454453696694,5.23014181080547e-05,0.0003321001305673914,5.7951222192998804e-05
asshole,5.4595936420849894e-05,0.3407566638005159,0.012364370426444612,4.687695640176168e-05,0.00016533448063246517,9.611922429141108e-05
bt,1.0905695261971842e-05,0.3283075138762323,0.004289679535705274,3.0774664522587484e-05,0.00035724790066976223,6.171434035746584e-05
huge,0.0011346466417418081,0.3885675066182959,0.05299015897047691,0.012297750094526461,0.00032157899246006833,0.00047171065239242277
move,0.0007150378143730801,0.37446848719644715,0.03557910673732021,0.0006882730268390444,0.00019003811643019137,0.00025704757224881295
trick,2.774488265090786e-05,0.33837090163934425,0.0055513499873832955,4.816790356191088e-05,0.00041419859911994697,7.277363002358565e-05
sea,0.00011008442148872403,0.33071851790035883,0.014130709058793843,0.00015466445306590616,0.00022106666531347251,0.00017248938047996858
never,0.0018642549416420884,0.39025110782865585,0.07469089073933888,0.0012246456785759818,0.00018939785297139133,0.0006140966862981605
weekend,0.0008203010475459771,0.37825713467595684,0.04365379762805955,0.000468182287550809,0.00021657888702401068,0.00031686570571545043
overhead,4.022693660151849e-05,0.3296730721237834,0.0070653545293969215,2.16601666485092e-05,0.00014821601620717826,6.795924381166517e-05
modern,2.1897171028114516e-05,0.33268972464741436,0.0040373454453696694,3.19816256648536e-05,0.00043409525663885194,5.429132763831524e-05
sun,0.0005734646263353096,0.37436236538824863,0.029270754478930103,0.00022197784373266413,0.0002196067259648334,0.00026121254955726057
kennedy,1.6318004946934725e-06,0.30442464280227377,0.0035326772646984608,1.629633230271237e-05,0.00025187994997302515,7.048861056175788e-05
peaked,0.0001224714833684042,0.31890238995735093,0.006560686348725713,2.867544558121671e-05,0.0002672849005791022,7.439826492531416e-05
examiner,7.259459321809981e-05,0.32912548791628604,0.011355034065102194,0.00022480031690815764,0.0005338148279482547,0.00022850773667684317
forever,7.159833392847464e-05,0.3487328405491024,0.012616704516780217,0.00017052983410253915,0.00036880936543031773,0.000135303674625931
islam,1.2052772350776035e-05,0.32401275447633066,0.0063083522583901085,0.00012067239400227498,0.0003077736505873939,7.25879596052322e-05
needed,0.0011598834790279625,0.3794886526860098,0.0406257885440323,0.00040021046431994617,0.00021654909496802516,0.0003587832103740428
final,7.634117570928663e-05,0.3602399781838015,0.010093363613424174,6.879303153153636e-05,0.00022748256659574262,8.519279751843467e-05
yr,0.00013015140580518455,0.34842623527343064,0.019429724955841533,0.0003798029316129639,0.0003148274891893359,0.00022098079021636922
solution,1.1648565553790034e-05,0.32177655082819095,0.006056018168054504,6.829805565289276e-05,0.0003120763532605831,7.464983788551426e-05
square,6.468133059525729e-05,0.3512363733049721,0.012364370426444612,9.239700378246733e-05,0.00023079651069975374,0.0001286455814957755
catastrophic,2.344597221906421e-05,0.3386021872863978,0.006813020439061317,3.037919143115026e-05,0.0002918336315307813,7.1159572070179e-05
n,0.0012084200657300427,0.3894840294840295,0.05450416351249054,0.0012716490535465302,0.0002097993249704673,0.0003890331245746629
id,0.0009008464901569705,0.3902895410675596,0.03936411809235428,0.000845605604022613,0.00024563948050168355,0.00038888352830086694
free,0.0016506877553182273,0.3906742902208202,0.061317183951551855,0.0007338792918408172,0.0001761638200799275,0.0006062628151351193
repeat,9.652232086603037e-06,0.32185495005278975,0.006056018168054504,0.00039341975472599497,0.0003127720882939571,8.770887575488398e-05
abc,0.0008538508207110233,0.3506148810050429,0.027504415846580872,0.0015282116051153238,0.00034414977694708813,0.00033382280035214616
cambodian,7.939107243910214e-06,0.32016480853126517,0.005299015897047691,2.188925650401624e-05,0.00025130266745579215,9.111194183846673e-05
arrived,7.980808658174156e-05,0.35922770123277736,0.010850365884430987,0.00026471419363134765,0.0003910003431417979,0.00015372983567325964
editorial,3.1999064159070585e-06,0.3144239923833704,0.0025233409033560434,5.939185207091282e-05,9.25355332859367e-05,4.865692549650512e-05
malik,1.586322732170797e-07,0.291247152201073,0.002271006813020439,0.0002485586299868204,0.002155797566987094,0.0001188074982888818
construction,1.6642698853307453e-05,0.32719616908850724,0.0070653545293969215,0.00032387747183396846,0.00039007453939968385,7.886860075695338e-05
lounge,8.880946303978606e-06,0.3268723193665457,0.003785011355034065,7.126618118977596e-06,0.0001577701493933061,5.562504862940627e-05
friday,0.0007174105468778141,0.38580607476635514,0.032298763562957356,0.00039909292350948935,0.0001854101046962837,0.00022688777545800057
deployed,0.00046960546528376925,0.3392398561890087,0.009084027252081756,0.00024410866183783417,0.0004102811278541764,0.0001223677225701993
dwindle,0.0,0.20491209927611168,0.001514004542013626,5.772371937451421e-05,0.0025155201344030736,6.6527961013419e-05
dallas,2.7774845139686524e-05,0.34611353711790394,0.011355034065102194,0.00025213088172414697,0.00029539370116477215,0.00011910389883793547
pre,4.187387834114534e-06,0.31212097345829726,0.0025233409033560434,1.2692736867123234e-05,0.00025234144910526605,4.974773654508584e-05
coffee,0.00022364548488331494,0.3634446074834923,0.021700731768861975,0.0001578839951970684,0.00015869550697766502,0.0001944947095612791
okotoks,9.858912645913552e-06,0.3125147859001656,0.005299015897047691,1.2543608419184418e-05,0.0001732979913441824,6.901733985570455e-05
scam,2.164433069969154e-05,0.34674949689386647,0.006560686348725713,0.00021799653103921329,0.0004026166927600753,8.289090135744448e-05
build,8.933864284435875e-05,0.32395978092046107,0.008831693161746153,0.0007116555031883129,0.00023264836469182357,8.956633937934994e-05
